"ID","PRONAME","LXTIME","LX_YEAR","LX_QUARTER","LX_MONTH","YJQDTIME","YJQD_YEAR","YJQD_QUARTER","YJQD_MONTH","JXDATE","GROUP_ID","GROUP_NAME","FIRST_DEPT_ID","FIRST_DEPT","PROVINCE","CITY","PROCODE","ISQIANDAN","CJL","YJHTE","ETL_TIME","BIGDATA","JS_TYPE"
"6991","2019内蒙古锡林郭勒盟西乌珠穆沁旗公安局视频大数据综合应用平台一期(P20192032.01)","2019/7/19 19:05:10","2019","3","2019-07","2019/9/30","2019","3","2019-09","","476","代表处","449","内蒙代表处","内蒙古","锡林郭勒盟","P20192032","0","50","2500","2019/8/5 14:02:03","雪亮工程","预计合同额"
"6992","2019贵阳市公安局可信接入网关一期(P20192034.01)","2019/7/20 17:09:09","2019","3","2019-07","2019/8/31","2019","3","2019-08","","476","代表处","470","贵州代表处","贵州","贵阳市","P20192034","0","60","485","2019/8/5 14:02:03","非大数据","预计合同额"
"6993","2019新疆公安厅JZ总队JZ综合应用平台2.0一期(P20192038.01)","2019/7/23 19:17:56","2019","3","2019-07","2019/9/27","2019","3","2019-09","","402","大数据服务与解决方案事业群","254","第五事业部","新疆","乌鲁木齐市","P20192038","0","70","800","2019/8/5 14:02:03","JZ大数据","预计合同额"
"6994","2019潜江市公安局DW产品一期(P20192039.01)","2019/7/24 10:33:16","2019","3","2019-07","2019/9/30","2019","3","2019-09","","476","代表处","445","湖北代表处","湖北","潜江市","P20192039","0","70","280","2019/8/5 14:02:03","非大数据","预计合同额"
"6995","2019贵阳市公安局科信大数据治理和服务平台一期(P20192041.01)","2019/7/24 10:21:19","2019","3","2019-07","2019/8/31","2019","3","2019-08","","476","代表处","470","贵州代表处","贵州","贵阳市","P20192041","0","30","480","2019/8/5 14:02:03","非大数据","预计合同额"
"6996","2019贵阳市公安局网络安全态势感知平台一期(P20192042.01)","2019/7/24 12:19:19","2019","3","2019-07","2019/8/31","2019","3","2019-08","","476","代表处","470","贵州代表处","贵州","贵阳市","P20192042","0","50","1400","2019/8/5 14:02:03","非大数据","预计合同额"
"6997","2019四川省广安市公安局WZPT一期(P20192008.01)","2019/7/10 9:25:30","2019","3","2019-07","2019/9/30","2019","3","2019-09","","476","代表处","455","四川代表处","四川","广安市","P20192008","0","60","800","2019/8/5 14:02:03","WA大数据","预计合同额"
"6998","2019北京市公安局非锐安产品一期(P20192044.01)","2019/7/24 15:15:17","2019","3","2019-07","2019/8/30","2019","3","2019-08","","402","大数据服务与解决方案事业群","262","网安事业部","北京","东城区","P20192044","0","100","149.4","2019/8/5 14:02:03","非大数据","预计合同额"
"6999","2019重庆市沙坪坝区公安局寻踪系统一期(P20192045.01)","2019/7/22 17:21:36","2019","3","2019-07","2019/8/9","2019","3","2019-08","","476","代表处","462","重庆代表处","重庆","沙坪坝区","P20192045","0","50","170","2019/8/5 14:02:03","WA大数据","预计合同额"
"7000","2019国家能源集团TZFY武器一期(P20192047.01)","2019/7/24 23:50:04","2019","3","2019-07","2019/9/30","2019","3","2019-09","","482","网络安全与信息技术装备事业群","483","第十事业部","北京","东城区","P20192047","0","80","15","2019/8/5 14:02:03","非大数据","预计合同额"
"7004","2019赣州市石城县GAJ视频大数据综合应用平台一期(P20192054.01)","2019/7/23 15:08:53","2019","3","2019-07","2019/9/30","2019","3","2019-09","","476","代表处","467","江西代表处","江西","赣州市","P20192054","0","50","0","2019/8/5 14:02:03","KX大数据","预计合同额"
"7006","2019西藏自治区公安厅J**Z专用装备一期(P20192058.01)","2019/7/27 19:19:35","2019","3","2019-07","2019/9/30","2019","3","2019-09","","476","代表处","475","西藏代表处","西藏","拉萨市","P20192058","0","60","300","2019/8/5 14:02:03","非大数据","预计合同额"
"7008","2019红河市网信办网信数据平台一期(P20192064.01)","2019/7/27 11:05:01","2019","3","2019-07","2019/8/30","2019","3","2019-08","","476","代表处","465","云南代表处","云南","红河哈尼族彝族自治州","P20192064","0","50","120","2019/8/5 14:02:03","网信大数据","预计合同额"
"7011","2019台州市公安局网信应用研究中心一期(P20192068.01)","2019/7/29 17:48:26","2019","3","2019-07","2019/8/15","2019","3","2019-08","","402","大数据服务与解决方案事业群","125","第四事业部","浙江","台州市","P20192068","0","70","10","2019/8/5 14:02:03","WA大数据","预计合同额"
"7012","2019锡林郭勒盟东乌珠穆沁旗公安局QZ实验室一期(P20192069.01)","2019/7/29 16:30:37","2019","3","2019-07","2019/8/31","2019","3","2019-08","","476","代表处","449","内蒙代表处","内蒙古","锡林郭勒盟","P20192069","0","80","63","2019/8/5 14:02:03","非大数据","预计合同额"
"7014","2019上海鹏豫实业有限公司单向光闸一期(P20192072.01)","2019/7/29 18:01:03","2019","3","2019-07","2019/8/15","2019","3","2019-08","","482","网络安全与信息技术装备事业群","483","第十事业部","上海","青浦区","P20192072","0","100","5","2019/8/5 14:02:03","非大数据","预计合同额"
"7015","2019武汉光迅科技股份有限公司ATCA型分流设备-100G平台产品十二期(P20192073.01)","2019/7/30 9:11:32","2019","3","2019-07","2019/8/8","2019","3","2019-08","","482","网络安全与信息技术装备事业群","95","第一事业部","湖北","武汉市","P20192073","0","80","17.08","2019/8/5 14:02:03","非大数据","预计合同额"
"7016","2019中华人民共和国公安部科信大数据治理和服务平台一期(P20192071.01)","2019/7/29 15:28:31","2019","3","2019-07","2019/9/1","2019","3","2019-09","","402","大数据服务与解决方案事业群","346","第十一事业部","北京","东城区","P20192071","0","50","500","2019/8/5 14:02:03","KX大数据","预计合同额"
"7017","2019抚州市公安局ATCA型分流设备-100G平台产品,ATCA型分流设备-10G平台产品,Ayena元数据管理产品,Ayena大数据平台,QQ终结者,业务协议解析设备,数据服务,数据治理系列,数据资源管理平台一期(P20192077.01)","2019/7/30 10:33:39","2019","3","2019-07","2019/9/30","2019","3","2019-09","","476","代表处","467","江西代表处","江西","抚州市","P20192077","0","0","0","2019/8/5 14:02:03","WA大数据","预计合同额"
"7019","2019镇原县公安局GB业务平台一期(P20192087.01)","2019/7/31 15:26:56","2019","3","2019-07","2019/8/15","2019","3","2019-08","","402","大数据服务与解决方案事业群","122","第二事业部","甘肃","庆阳市","P20192087","0","100","7.5","2019/8/5 14:02:03","GB大数据","预计合同额"
"7020","2019塔城市公安局WZPT二期(P20192088.01)","2019/7/30 18:13:15","2019","3","2019-07","2019/9/30","2019","3","2019-09","","476","代表处","457","新疆代表处","新疆","塔城地区","P20192088","0","70","200","2019/8/5 14:02:03","非大数据","预计合同额"
"7021","2019梅州市公安局DWC设备一期(P20192089.01)","2019/7/31 11:53:57","2019","3","2019-07","2019/9/30","2019","3","2019-09","","482","网络安全与信息技术装备事业群","322","第七事业部","广东","梅州市","P20192089","0","50","200","2019/8/5 14:02:03","","预计合同额"
"7022","2019北京鼎讯信通科技有限公司科信大数据治理和服务平台二期(P20192092.01)","2019/6/4 11:25:05","2019","2","2019-06","2019/7/26","2019","3","2019-07","","402","大数据服务与解决方案事业群","346","第十一事业部","北京","海淀区","P20192092","0","90","18","2019/8/5 14:02:03","KX大数据","预计合同额"
"7023","2019江苏省连云港市公安局J**Z专用装备一期(P20192094.01)","2019/7/30 17:04:59","2019","3","2019-07","2019/9/30","2019","3","2019-09","","476","代表处","458","江苏代表处","江苏","连云港市","P20192094","0","50","300","2019/8/5 14:02:03","非大数据","预计合同额"
"7024","2019湖南省公安厅J**Z专用装备一期(P20192095.01)","2019/8/1 9:56:38","2019","3","2019-08","2019/9/30","2019","3","2019-09","","476","代表处","453","湖南代表处","湖南","长沙市","P20192095","0","30","244","2019/8/5 14:02:03","非大数据","预计合同额"
"7027","2019中新网络信息安全股份有限公司单向光闸一期(P20192111.01)","2019/8/2 10:58:33","2019","3","2019-08","2019/8/16","2019","3","2019-08","","402","大数据服务与解决方案事业群","122","第二事业部","安徽","合肥市","P20192111","0","50","6","2019/8/5 14:02:03","非大数据","预计合同额"
"7028","2019中国航天科工集团公司培训中心等级保护咨询服务一期(P20192112.01)","2019/8/1 14:59:08","2019","3","2019-08","2019/8/31","2019","3","2019-08","","482","网络安全与信息技术装备事业群","483","第十事业部","北京","海淀区","P20192112","0","80","2.1","2019/8/5 14:02:03","非大数据","预计合同额"
"7029","2019江源区公安局DWC设备一期(P20192113.01)","2019/7/31 12:36:37","2019","3","2019-07","2019/8/31","2019","3","2019-08","","476","代表处","464","吉林代表处","吉林","白山市","P20192113","0","30","0","2019/8/5 14:02:03","非大数据","预计合同额"
"7030","2019高平市公安局智慧警务一期(P20192114.01)","2019/8/2 17:45:07","2019","3","2019-08","2019/9/30","2019","3","2019-09","","402","大数据服务与解决方案事业群","122","第二事业部","山西","晋城市","P20192114","0","50","420","2019/8/5 14:02:03","其他大数据","预计合同额"
"1336","2014年内蒙古公安厅互联网4G建设工程(P20140094.01)","2014/2/20","2014","1","2014-02","2019/9/24","2019","3","2019-09","","476","代表处","449","内蒙代表处","内蒙古","呼和浩特市","P20140094","0","60","150","2019/8/5 14:02:03","非大数据项目","预计合同额"
"2495","2015湖北武汉市武汉铁路公安局TM12(P20152261.01)","2015/8/3","2015","3","2015-08","2019/8/22","2019","3","2019-08","","476","代表处","445","湖北代表处","湖北","武汉市","P20152261","0","60","200","2019/8/5 14:02:03","非大数据项目","预计合同额"
"3095","2016广西梧州市梧州SXGXA电信xx1系统升级二期(P20163136.01)","2016/2/23","2016","1","2016-02","2019/8/31","2019","3","2019-08","","476","代表处","452","广西代表处","广西","梧州市","P20163136","0","90","100","2019/8/5 14:02:03","非大数据项目","预计合同额"
"3514","2016湖南湘潭市湘潭SXGXAZK系统扩容三期(P20164525.01)","2016/7/1 10:43:57","2016","3","2016-07","2019/8/30","2019","3","2019-08","","476","代表处","453","湖南代表处","湖南","湘潭市","P20164525","0","90","1450","2019/8/5 14:02:03","非大数据项目","预计合同额"
"3674","2016北京东城区北京SXGXA3GZ**K系统扩容一期(P20165051.01)","2016/8/25 13:20:33","2016","3","2016-08","2019/9/30","2019","3","2019-09","","402","大数据服务与解决方案事业群","262","网安事业部","北京","东城区","P20165051","0","40","200","2019/8/5 14:02:03","非大数据项目","预计合同额"
"3842","2016北京东城区公安部第十一局十三五大数据一期(P20165394.01)","2016/9/29 14:56:41","2016","3","2016-09","2019/9/30","2019","3","2019-09","","402","大数据服务与解决方案事业群","262","网安事业部","北京","东城区","P20165394","0","80","1800","2019/8/5 14:02:03","WA大数据","预计合同额"
"3867","2016北京东城区北京市互联网信息办公室网信平台四期(P20165465.01)","2016/10/12 12:12:27","2016","4","2016-10","2019/9/27","2019","3","2019-09","","402","大数据服务与解决方案事业群","125","第四事业部","北京","东城区","P20165465","0","60","8000","2019/8/5 14:02:03","网信大数据","预计合同额"
"3885","2016湖南岳阳市岳阳SXGXAWZPT升级项目二期(P20165500.01)","2016/10/17 15:34:41","2016","4","2016-10","2019/7/26","2019","3","2019-07","","476","代表处","453","湖南代表处","湖南","岳阳市","P20165500","0","70","300","2019/8/5 14:02:03","非大数据项目","预计合同额"
"4153","2016湖北咸宁市咸宁SXGXAHXZ一期(P20165924.01)","2016/12/6","2016","4","2016-12","2019/9/20","2019","3","2019-09","","476","代表处","445","湖北代表处","湖北","咸宁市","P20165924","0","100","13.3874","2019/8/5 14:02:03","非大数据项目","预计合同额"
"4335","2017湖北十堰市十堰SXGXATM1一期(P20176251.01)","2017/2/7","2017","1","2017-02","2019/9/30","2019","3","2019-09","","476","代表处","445","湖北代表处","湖北","十堰市","P20176251","0","70","400","2019/8/5 14:02:03","非大数据项目","预计合同额"
"4421","2017广东清远市清远SXGXA XX1系统扩容及WZPT升级项目一期(P20176410.01)","2017/3/2","2017","1","2017-03","2019/9/25","2019","3","2019-09","","476","代表处","446","广东代表处","广东","清远市","P20176410","0","50","800","2019/8/5 14:02:03","非大数据项目","预计合同额"
"4460","2017内蒙古包头市包头SXGXA昆都仑区分局DWC一期(P20176508.01)","2017/3/14","2017","1","2017-03","2019/9/30","2019","3","2019-09","","476","代表处","449","内蒙代表处","内蒙古","包头市","P20176508","0","60","100","2019/8/5 14:02:03","非大数据项目","预计合同额"
"4620","2017广西梧州市梧州SXGXA4G DWC一期(P20176911.01)","2017/5/3","2017","2","2017-05","2019/8/31","2019","3","2019-08","","476","代表处","452","广西代表处","广西","梧州市","P20176911","0","50","100","2019/8/5 14:02:03","非大数据项目","预计合同额"
"4688","2017河南南阳市南阳SXGXAwz平台三期(P20177075.01)","2017/6/7","2017","2","2017-06","2019/9/30","2019","3","2019-09","","476","代表处","459","河南代表处","河南","南阳市","P20177075","0","50","500","2019/8/5 14:02:03","非大数据项目","预计合同额"
"4852","2017贵州遵义市播州区公安局DWC一期(P20177470.01)","2017/8/9","2017","3","2017-08","2019/7/31","2019","3","2019-07","","476","代表处","470","贵州代表处","贵州","遵义市","P20177470","0","60","150","2019/8/5 14:02:03","非大数据项目","预计合同额"
"4859","2017四川绵阳市绵阳SXGXAWZPT升级通用设备三期(P20177472.01)","2017/8/10 11:13:36","2017","3","2017-08","2019/9/20","2019","3","2019-09","","476","代表处","455","四川代表处","四川","绵阳市","P20177472","0","60","230","2019/8/5 14:02:03","非大数据项目","预计合同额"
"4916","2017湖北荆州市荆州SXGXAWZPT一期(P20177569.01)","2017/8/29","2017","3","2017-08","2019/9/18","2019","3","2019-09","","476","代表处","445","湖北代表处","湖北","荆州市","P20177569","0","70","400","2019/8/5 14:02:03","非大数据项目","预计合同额"
"4942","2017湖北仙桃市仙桃SXGXAWZPT二期(P20177609.01)","2017/9/7 15:40:17","2017","3","2017-09","2019/9/30","2019","3","2019-09","","476","代表处","445","湖北代表处","湖北","仙桃市","P20177609","0","70","450","2019/8/5 14:02:03","非大数据项目","预计合同额"
"4960","2017河北邢台市邢台市公安局wz三期(P20177662.01)","2017/9/15","2017","3","2017-09","2019/9/30","2019","3","2019-09","","476","代表处","451","河北代表处","河北","邢台市","P20177662","0","90","900","2019/8/5 14:02:03","非大数据项目","预计合同额"
